lr,lc,rc,ld,rd,lnnz,rnnz,sp_smdm_todense,sp_smdm_multiply,sp_smdm,bz_smsm
45899,68790,21627,0.00018467,0.03,583089,44633018,14654,53557,68211,41914
80589,17498,3604,0.00082487,0.1,1163260,6306695,524,10013,10537,25353
60033,5445,19816,0.01084252,0.1,3544630,10791564,402,111165,111567,160081
47657,37735,34926,0.02533638,0.05,45564267,65898346,26232,2443637,2469869,705458
114591,3158,7411,0.00034241,0.2,123935,4682145,116,8646,8762,13073
147238,54911,7528,0.00296184,0.005,23946767,2067108,6237,676385,682622,69058
82569,34669,1964,0.00160539,0.07,4595645,4767716,681,22599,23280,24767
26689,24945,10348,0.00082282,0.13,547816,33558389,7775,10804,18579,33941
35502,24051,4006,0.00370564,0.005,3164192,481860,1289,18176,19465,3600
99035,1713,8476,0.00370564,0.01,628689,145215,38,15490,15528,3000
15716,2209,30840,0.00491597,0.23,170693,15671446,232,12087,12319,49719
90031,42915,12382,0.00860544,5.00E-04,33249145,265703,7983,938475,946458,18425
72808,7536,17654,0.00160539,0.01,880926,1330565,1176,33094,34270,11742
48234,38463,11680,0.00491597,0.15,9120364,67391809,17831,167870,185701,185310
57185,54797,7778,8.43E-05,0.05,264131,21313253,5855,18117,23972,8250
73775,21308,10383,0.00108175,0.15,1700523,33188048,7942,37852,45794,116107
134344,70936,12491,0.00370564,0.03,35314202,26582231,15813,1552728,1568541,337141
37091,39964,23441,0.00160539,0.05,2379772,46842246,12489,98055,110544,122772
94025,48230,6778,0.00082185,0.17,3727057,55580602,2365,85333,87698,118636
64727,24398,9444,0.00041097,0.3,649017,69131561,2115,46482,48597,71921
55613,22163,18833,0.00015297,0.13,188550,54264914,12606,32687,45293,44369
127514,19452,15773,1.65E-05,0.13,40953,39889860,9232,31441,40673,6940
122009,43256,15992,0.00056263,0.001,2969398,691785,3853,137736,141589,3010
91693,38945,5109,1.65E-05,0.2,58958,39797735,2169,19202,21371,5127
22403,63795,26881,0.00082487,0.03,1178949,51448535,17421,57816,75237,57760
101773,66197,4228,4.64E-06,0.25,31260,69978179,15479,4685,20164,3407
59911,37530,20157,1.65E-05,0.07,37122,52955082,13144,35805,48949,4958
60333,88658,1913,0.00041097,0.27,2198308,45797142,1847,7878,9725,20852
108087,12610,3734,0.00041097,0.3,560157,14129721,247,9354,9601,35120
133909,29650,11143,0.00952101,0.17,37802616,56171555,2451,1303947,1306398,816153
113424,5936,9464,0.00082282,0.13,554023,7304292,172,18685,18857,45741
102978,88696,1633,2.48E-05,0.25,226792,36225958,1539,3404,4943,7365
143145,6771,14880,0.00013363,0.25,129536,25192654,1025,27596,28621,39018
19752,5998,36986,0.00031941,0.13,37848,28844166,6563,14359,20922,17687
73228,31311,712,0.00182521,0.03,4184969,669062,65,5549,5614,4353
63926,58698,21431,0.00047003,0.03,1763726,37740518,12720,86094,98814,101397
88155,79258,19942,0.00018467,0.005,1290299,7903096,8508,71163,79671,14398
58500,72396,2366,0.00491597,0.3,20820430,51394195,2051,77516,79567,113845
78441,27920,14057,0.00952101,0.13,20851937,51025114,2700,520580,523280,434655
134040,9258,2760,0.00491597,0.01,6100521,255554,61,57039,57100,12710
94177,8312,10788,0.00031941,0.25,250056,22421007,897,19914,20811,56150
